"X","Y"
"0.512502844133695","0.09358247301123974"
"0.5126104303875952","0.0939928697376883"
"0.5127184873472117","0.09440314277919416"
"0.5128270148703522","0.09481329159588019"
"0.5129360128142061","0.09522331564803282"
"0.5130454810353431","0.09563321439610253"
"0.5131554193897141","0.0960429873007048"
"0.5132658277326518","0.09645263382262068"
"0.5133767059188701","0.09686215342279743"
"0.5134880538024648","0.09727154556234947"
"0.5135998712369134","0.0976808097025589"
"0.5137121580750756","0.09808994530487614"
"0.5138249141691938","0.0984989518309209"
"0.5139381393708924","0.09890782874248275"
"0.5140518335311787","0.09931657550152163"
"0.5141659965004428","0.09972519157016899"
"0.514280628128458","0.10013367641072808"
"0.514395728264381","0.10054202948567487"
"0.5145112967567518","0.10095025025765879"
"0.5146273334534942","0.1013583381895033"
"0.5147438382019157","0.10176629274420668"
"0.5148608108487083","0.10217411338494273"
"0.5149782512399477","0.10258179957506144"
"0.5150961592210948","0.1029893507780898"
"0.5152145346369945","0.1033967664577323"
"0.5153333773318771","0.10380404607787186"
"0.5154526871493579","0.10421118910257046"
"0.5155724639324373","0.10461819499606974"
"0.5156927075235016","0.10502506322279183"
"0.5158134177643223","0.10543179324734006"
"0.5159345944960575","0.10583838453449952"
"0.5160562375592508","0.10624483654923797"
"0.5161783467938326","0.10665114875670638"
"0.5163009220391197","0.10705732062223969"
"0.5164239631338157","0.10746335161135755"
"0.5165474699160111","0.10786924118976494"
"0.5166714422231837","0.10827498882335297"
"0.5167958798921989","0.10868059397819953"
"0.5169207827593093","0.10908605612056994"
"0.5170461506601557","0.10949137471691779"
"0.5171719834297668","0.10989654923388548"
"0.5172982809025596","0.1103015791383051"
"0.5174250429123397","0.11070646389719893"
"0.5175522692923011","0.11111120297778034"
"0.5176799598750275","0.11151579584745433"
"0.5178081144924908","0.11192024197381832"
"0.5179367329760527","0.11232454082466287"
"0.5180658151564648","0.11272869186797228"
"0.518195360863868","0.11313269457192537"
"0.5183253699277935","0.11353654840489616"
"0.518455842177163","0.11394025283545457"
"0.5185867774402881","0.11434380733236714"
"0.5187181755448717","0.11474721136459767"
"0.5188500363180073","0.11515046440130797"
"0.5189823595861798","0.11555356591185857"
"0.5191151451752652","0.11595651536580932"
"0.5192483929105316","0.11635931223292026"
"0.5193821026166385","0.11676195598315216"
"0.5195162741176379","0.11716444608666726"
"0.5196509072369737","0.11756678201383003"
"0.5197860017974825","0.1179689632352078"
"0.519921557621394","0.11837098922157148"
"0.5200575745303306","0.1187728594438962"
"0.5201940523453081","0.1191745733733622"
"0.5203309908867355","0.1195761304813552"
"0.5204683899744162","0.11997753023946742"
"0.5206062494275467","0.12037877211949811"
"0.5207445690647183","0.1207798555934542"
"0.5208833487039168","0.12118078013355116"
"0.5210225881625223","0.12158154521221355"
"0.52116228725731","0.12198215030207576"
"0.5213024458044502","0.12238259487598274"
"0.5214430636195088","0.12278287840699062"
"0.5215841405174472","0.12318300036836752"
"0.5217256763126228","0.12358296023359407"
"0.5218676708187888","0.12398275747636425"
"0.5220101238490953","0.1243823915705861"
"0.5221530352160887","0.1247818619903822"
"0.5222964047317122","0.12518116821009065"
"0.5224402322073067","0.12558030970426556"
"0.5225845174536096","0.12597928594767774"
"0.5227292602807565","0.12637809641531558"
"0.5228744604982809","0.12677674058238556"
"0.5230201179151139","0.12717521792431294"
"0.5231662323395857","0.12757352791674254"
"0.5233128035794246","0.12797167003553947"
"0.5234598314417579","0.12836964375678964"
"0.5236073157331121","0.12876744855680058"
"0.5237552562594131","0.12916508391210216"
"0.5239036528259864","0.1295625492994471"
"0.5240525052375572","0.12995984419581194"
"0.5242018132982513","0.13035696807839744"
"0.5243515768115945","0.13075392042462947"
"0.5245017955805134","0.13115070071215956"
"0.5246524694073358","0.13154730841886575"
"0.5248035980937902","0.13194374302285303"
"0.524955181441007","0.13234000400245433"
"0.5251072192495178","0.13273609083623097"
"0.5252597113192568","0.13313200300297345"
"0.52541265744956","0.1335277399817021"
"0.5255660574391662","0.13392330125166774"
"0.5257199110862165","0.13431868629235252"
"0.5258742181882556","0.13471389458347038"
"0.5260289785422312","0.1351089256049679"
"0.5261841919444944","0.1355037788370249"
"0.5263398581908005","0.1358984537600552"
"0.5264959770763089","0.13629294985470716"
"0.5266525483955828","0.1366872666018646"
"0.5268095719425908","0.1370814034826472"
"0.526967047510706","0.13747535997841137"
"0.5271249748927067","0.137869135570751"
"0.5272833538807766","0.1382627297414979"
"0.5274421842665056","0.1386561419727226"
"0.527601465840889","0.13904937174673515"
"0.5277611983943287","0.1394424185460856"
"0.527921381716633","0.13983528185356486"
"0.5280820155970174","0.14022796115220523"
"0.5282430998241039","0.14062045592528116"
"0.5284046341859225","0.1410127656563099"
"0.5285666184699106","0.1414048898290523"
"0.5287290524629134","0.14179682792751325"
"0.5288919359511846","0.1421885794359425"
"0.5290552687203861","0.14258014383883552"
"0.529219050555589","0.14297152062093374"
"0.5293832812412733","0.14336270926722564"
"0.5295479605613281","0.1437537092629472"
"0.5297130882990526","0.14414452009358275"
"0.5298786642371556","0.14453514124486533"
"0.530044688157756","0.1449255722027778"
"0.5302111598423837","0.14531581245355318"
"0.530378079071979","0.14570586148367545"
"0.5305454456268932","0.14609571877988023"
"0.5307132592868895","0.1464853838291555"
"0.5308815198311421","0.1468748561187421"
"0.5310502270382376","0.14726413513613457"
"0.5312193806861745","0.14765322036908185"
"0.5313889805523642","0.14804211130558775"
"0.5315590264136306","0.14843080743391188"
"0.5317295180462109","0.1488193082425701"
"0.5319004552257558","0.14920761322033535"
"0.5320718377273292","0.14959572185623823"
"0.5322436653254098","0.14998363363956776"
"0.5324159377938898","0.15037134805987193"
"0.5325886549060767","0.15075886460695842"
"0.5327618164346922","0.15114618277089542"
"0.5329354221518738","0.15153330204201207"
"0.5331094718291742","0.15192022191089918"
"0.5332839652375618","0.15230694186841012"
"0.5334589021474214","0.15269346140566117"
"0.533634282328554","0.15307978001403244"
"0.5338101055501774","0.15346589718516837"
"0.5339863715809261","0.1538518124109785"
"0.5341630801888524","0.15423752518363815"
"0.5343402311414257","0.15462303499558894"
"0.5345178242055338","0.15500834133953972"
"0.5346958591474824","0.15539344370846692"
"0.5348743357329959","0.15577834159561552"
"0.5350532537272175","0.15616303449449948"
"0.5352326128947095","0.15654752189890253"
"0.5354124129994535","0.15693180330287884"
"0.5355926538048514","0.15731587820075366"
"0.5357733350737248","0.15769974608712387"
"0.5359544565683154","0.1580834064568589"
"0.5361360180502863","0.15846685880510122"
"0.5363180192807213","0.15885010262726693"
"0.5365004600201253","0.15923313741904663"
"0.5366833400284252","0.159615962676406"
"0.5368666590649696","0.15999857789558633"
"0.5370504168885295","0.16038098257310543"
"0.5372346132572989","0.16076317620575808"
"0.5374192479288938","0.1611451582906168"
"0.5376043206603544","0.16152692832503246"
"0.5377898312081438","0.16190848580663503"
"0.5379757793281492","0.16228983023333407"
"0.5381621647756822","0.1626709611033196"
"0.5383489873054786","0.16305187791506265"
"0.5385362466716992","0.16343258016731588"
"0.53872394262793","0.16381306735911427"
"0.5389120749271823","0.1641933389897759"
"0.5391006433218934","0.1645733945589024"
"0.5392896475639268","0.16495323356637975"
"0.5394790874045723","0.16533285551237892"
"0.5396689625945466","0.16571225989735655"
"0.5398592728839935","0.16609144622205543"
"0.5400500180224841","0.16647041398750545"
"0.5402411977590177","0.166849162695024"
"0.5404328118420212","0.16722769184621677"
"0.5406248600193504","0.16760600094297837"
"0.5408173420382894","0.16798408948749297"
"0.5410102576455518","0.1683619569822349"
"0.5412036065872806","0.1687396029299695"
"0.5413973886090484","0.16911702683375354"
"0.5415916034558581","0.169494228196936"
"0.5417862508721428","0.1698712065231587"
"0.5419813306017667","0.17024796131635703"
"0.5421768423880249","0.17062449208076036"
"0.5423727859736438","0.17100079832089302"
"0.5425691611007821","0.1713768795415747"
"0.5427659675110301","0.17175273524792126"
"0.5429632049454112","0.17212836494534522"
"0.5431608731443808","0.17250376813955656"
"0.5433589718478281","0.1728789443365634"
"0.5435575007950756","0.17325389304267239"
"0.5437564597248796","0.17362861376448963"
"0.5439558483754308","0.17400310600892127"
"0.5441556664843539","0.174377369283174"
"0.5443559137887091","0.1747514030947559"
"0.5445565900249913","0.17512520695147699"
"0.5447576949291317","0.1754987803614498"
"0.5449592282364966","0.17587212283309023"
"0.5451611896818889","0.176245233875118"
"0.5453635789995481","0.17661811299655739"
"0.5455663959231509","0.17699075970673783"
"0.545769640185811","0.17736317351529463"
"0.5459733115200799","0.1777353539321695"
"0.546177409657947","0.17810730046761133"
"0.54638193433084","0.1784790126321768"
"0.5465868852696258","0.17885048993673094"
"0.5467922622046102","0.1792217318924479"
"0.5469980648655377","0.17959273801081135"
"0.5472042929815937","0.1799635078036155"
"0.5474109462814029","0.18033404078296547"
"0.5476180244930309","0.18070433646127795"
"0.5478255273439843","0.181074394351282"
"0.5480334545612104","0.1814442139660195"
"0.5482418058710987","0.1818137948188459"
"0.54845058099948","0.1821831364234308"
"0.5486597796716279","0.1825522382937587"
"0.5488694016122584","0.1829210999441295"
"0.5490794465455308","0.18328972088915926"
"0.5492899141950474","0.18365810064378077"
"0.5495008042838543","0.18402623872324414"
"0.5497121165344422","0.18439413464311755"
"0.5499238506687456","0.18476178791928785"
"0.5501360064081444","0.1851291980679612"
"0.5503485834734634","0.1854963646056636"
"0.550561581584973","0.18586328704924174"
"0.5507750004623897","0.18622996491586338"
"0.5509888398248762","0.18659639772301823"
"0.551203099391042","0.1869625849885184"
"0.5514177788789432","0.18732852623049917"
"0.5516328780060841","0.18769422096741947"
"0.5518483964894163","0.18805966871806276"
"0.5520643340453395","0.18842486900153738"
"0.5522806903897022","0.1887898213372773"
"0.5524974652378016","0.1891545252450428"
"0.5527146583043845","0.18951898024492111"
"0.5529322693036471","0.18988318585732697"
"0.5531502979492358","0.19024714160300327"
"0.5533687439542472","0.19061084700302172"
"0.5535876070312289","0.1909743015787834"
"0.5538068868921797","0.1913375048520195"
"0.5540265832485496","0.19170045634479196"
"0.5542466958112412","0.1920631555794939"
"0.5544672242906088","0.19242560207885048"
"0.5546881683964595","0.19278779536591945"
"0.5549095278380538","0.19314973496409166"
"0.5551313023241053","0.1935114203970919"
"0.5553534915627818","0.19387285118897932"
"0.555576095261705","0.1942340268641482"
"0.5557991131279514","0.19459494694732854"
"0.5560225448680525","0.19495561096358674"
"0.5562463901879948","0.1953160184383259"
"0.5564706487932213","0.19567616889728703"
"0.5566953203886305","0.1960360618665491"
"0.5569204046785778","0.19639569687253006"
"0.5571459013668755","0.1967550734419872"
"0.557371810156793","0.19711419110201797"
"0.5575981307510578","0.19747304938006055"
"0.5578248628518551","0.1978316478038943"
"0.5580520061608288","0.1981899859016406"
"0.5582795603790818","0.19854806320176346"
"0.5585075252071762","0.19890587923306996"
"0.5587359003451335","0.19926343352471104"
"0.5589646854924358","0.19962072560618205"
"0.5591938803480252","0.19997775500732337"
"0.559423484610305","0.20033452125832107"
"0.5596534979771396","0.2006910238897075"
"0.559883920145855","0.20104726243236185"
"0.5601147508132394","0.20140323641751087"
"0.5603459896755434","0.2017589453767295"
"0.5605776364284804","0.20211438884194124"
"0.5608096907672271","0.20246956634541918"
"0.561042152386424","0.2028244774197862"
"0.5612750209801755","0.2031791215980159"
"0.5615082962420503","0.20353349841343307"
"0.5617419778650825","0.20388760739971423"
"0.5619760655417709","0.20424144809088846"
"0.5622105589640802","0.20459502002133773"
"0.5624454578234415","0.20494832272579785"
"0.5626807618107516","0.20530135573935884"
"0.562916470616375","0.20565411859746552"
"0.563152583930143","0.20600661083591834"
"0.5633891014413549","0.2063588319908738"
"0.5636260228387779","0.20671078159884498"
"0.5638633478106481","0.2070624591967026"
"0.5641010760446699","0.207413864321675"
"0.5643392072280176","0.20776499651134928"
"0.5645777410473348","0.2081158553036716"
"0.564816677188736","0.2084664402369479"
"0.5650560153378056","0.20881675084984444"
"0.5652957551795992","0.20916678668138855"
"0.5655358963986439","0.20951654727096916"
"0.5657764386789385","0.2098660321583372"
"0.5660173817039541","0.21021524088360663"
"0.5662587251566347","0.21056417298725472"
"0.5665004687193969","0.21091282801012265"
"0.566742612074131","0.21126120549341634"
"0.5669851549022016","0.2116093049787069"
"0.5672280968844471","0.21195712600793115"
"0.5674714377011808","0.21230466812339255"
"0.5677151770321913","0.21265193086776135"
"0.5679593145567428","0.21299891378407554"
"0.5682038499535753","0.2133456164157413"
"0.5684487829009055","0.21369203830653363"
"0.5686941130764268","0.21403817900059702"
"0.5689398401573099","0.21438403804244596"
"0.5691859638202034","0.21472961497696547"
"0.5694324837412337","0.21507490934941198"
"0.5696793995960061","0.21541992070541355"
"0.5699267110596047","0.21576464859097075"
"0.570174417806593","0.2161090925524572"
"0.5704225195110144","0.21645325213662003"
"0.5706710158463928","0.21679712689058073"
"0.5709199064857324","0.21714071636183555"
"0.5711691911015189","0.21748402009825593"
"0.5714188693657192","0.21782703764808964"
"0.5716689409497825","0.21816976855996087"
"0.5719194055246404","0.2185122123828709"
"0.5721702627607071","0.21885436866619906"
"0.5724215123278806","0.2191962369597029"
"0.5726731538955421","0.21953781681351872"
"0.5729251871325571","0.2198791077781628"
"0.5731776117072762","0.22022010940453127"
"0.5734304272875342","0.22056082124390106"
"0.5736836335406521","0.22090124284793056"
"0.5739372301334364","0.22124137376865993"
"0.5741912167321803","0.22158121355851182"
"0.5744455930026633","0.2219207617702921"
"0.5747003586101525","0.22226001795719022"
"0.5749555132194024","0.22259898167278003"
"0.5752110564946562","0.22293765247102013"
"0.575466988099645","0.2232760299062546"
"0.5757233076975892","0.22361411353321362"
"0.5759800149511985","0.22395190290701383"
"0.5762371095226728","0.22428939758315924"
"0.5764945910737018","0.2246265971175416"
"0.5767524592654665","0.22496350106644097"
"0.5770107137586389","0.22530010898652653"
"0.5772693542133825","0.22563642043485682"
"0.5775283802893532","0.2259724349688806"
"0.5777877916456994","0.22630815214643732"
"0.5780475879410623","0.22664357152575773"
"0.5783077688335768","0.2269786926654645"
"0.5785683339808716","0.22731351512457262"
"0.5788292830400699","0.2276480384624903"
"0.5790906156677895","0.22798226223901913"
"0.5793523315201434","0.22831618601435508"
"0.5796144302527407","0.22864980934908888"
"0.5798769115206864","0.22898313180420646"
"0.5801397749785822","0.22931615294108984"
"0.5804030202805267","0.22964887232151748"
"0.5806666470801163","0.22998128950766492"
"0.5809306550304452","0.2303134040621053"
"0.5811950437841061","0.23064521554781006"
"0.5814598129931907","0.23097672352814952"
"0.5817249623092899","0.23130792756689317"
"0.5819904913834946","0.23163882722821072"
"0.5822563998663957","0.2319694220766722"
"0.5825226874080849","0.2322997116772488"
"0.5827893536581555","0.2326296955953134"
"0.5830563982657021","0.23295937339664113"
"0.5833238208793214","0.23328874464740998"
"0.5835916211471128","0.23361780891420122"
"0.5838597987166787","0.23394656576400025"
"0.5841283532351249","0.23427501476419677"
"0.5843972843490615","0.23460315548258576"
"0.5846665917046028","0.23493098748736777"
"0.5849362749473679","0.23525851034714962"
"0.5852063337224814","0.23558572363094496"
"0.585476767674574","0.23591262690817488"
"0.5857475764477822","0.23623921974866813"
"0.5860187596857496","0.23656550172266227"
"0.586290317031627","0.23689147240080377"
"0.5865622481280729","0.23721713135414876"
"0.5868345526172538","0.23754247815416357"
"0.5871072301408453","0.23786751237272533"
"0.5873802803400316","0.2381922335821224"
"0.5876537028555069","0.23851664135505518"
"0.5879274973274753","0.2388407352646363"
"0.5882016633956513","0.2391645148843917"
"0.5884762006992605","0.23948797978826053"
"0.5887511088770405","0.23981112955059644"
"0.5890263875672401","0.24013396374616752"
"0.5893020364076209","0.2404564819501572"
"0.5895780550354573","0.24077868373816474"
"0.5898544430875375","0.2411005686862057"
"0.5901312002001631","0.24142213637071266"
"0.5904083260091502","0.24174338636853565"
"0.5906858201498297","0.24206431825694272"
"0.5909636822570481","0.2423849316136205"
"0.5912419119651672","0.24270522601667485"
"0.5915205089080654","0.2430252010446313"
"0.591799472719138","0.24334485627643568"
"0.5920788030312971","0.24366419129145453"
"0.5923584994769728","0.24398320566947593"
"0.5926385616881136","0.24430189899070967"
"0.5929189892961861","0.2446202708357882"
"0.5931997819321766","0.24493832078576697"
"0.593480939226591","0.24525604842212492"
"0.5937624608094549","0.24557345332676522"
"0.5940443463103153","0.24589053508201572"
"0.5943265953582396","0.24620729327062943"
"0.5946092075818172","0.2465237274757851"
"0.5948921826091595","0.24683983728108796"
"0.5951755200679005","0.24715562227057009"
"0.5954592195851972","0.24747108202869084"
"0.5957432807877303","0.24778621614033766"
"0.5960277033017045","0.2481010241908266"
"0.596312486752849","0.24841550576590252"
"0.596597630766418","0.2487296604517401"
"0.5968831349671917","0.24904348783494412"
"0.5971689989794755","0.24935698750255"
"0.5974552224271019","0.24967015904202447"
"0.5977418049334304","0.24998300204126606"
"0.598028746121348","0.2502955160886055"
"0.5983160456132695","0.25060770077280653"
"0.5986037030311383","0.2509195556830662"
"0.5988917179964268","0.2512310804090155"
"0.5991800901301372","0.25154227454072003"
"0.5994688190528012","0.25185313766868034"
"0.5997579043844815","0.25216366938383256"
"0.6000473457447713","0.2524738692775488"
"0.6003371427527957","0.2527837369416381"
"0.6006272950272116","0.2530932719683463"
"0.6009178021862085","0.25340247395035737"
"0.6012086638475089","0.2537113424807932"
"0.6014998796283687","0.2540198771532146"
"0.601791449145578","0.25432807756162173"
"0.6020833720154614","0.2546359433004545"
"0.6023756478538782","0.25494347396459344"
"0.6026682762762237","0.25525066914935973"
"0.602961256897429","0.25555752845051616"
"0.6032545893319616","0.25586405146426744"
"0.6035482731938263","0.25617023778726083"
"0.6038423080965654","0.2564760870165867"
"0.6041366936532592","0.2567815987497789"
"0.6044314294765265","0.25708677258481544"
"0.6047265151785255","0.2573916081201189"
"0.6050219503709537","0.2576961049545572"
"0.6053177346650488","0.2580002626874438"
"0.605613867671589","0.2583040809185384"
"0.6059103490008939","0.2586075592480475"
"0.6062071782628244","0.25891069727662486"
"0.6065043550667839","0.259213494605372"
"0.6068018790217182","0.2595159508358389"
"0.6070997497361166","0.2598180655700241"
"0.6073979668180116","0.2601198384103759"
"0.6076965298749806","0.2604212689597922"
"0.6079954385141448","0.2607223568216214"
"0.6082946923421718","0.261023101599663"
"0.608594290965274","0.2613235028981677"
"0.6088942339892105","0.2616235603218383"
"0.6091945210192871","0.26192327347583017"
"0.6094951516603571","0.2622226419657516"
"0.6097961255168214","0.2625216653976645"
"0.6100974421926295","0.2628203433780848"
"0.6103991012912797","0.26311867551398305"
"0.6107011024158195","0.26341666141278486"
"0.6110034451688466","0.2637143006823714"
"0.611306129152509","0.26401159293108"
"0.6116091539685058","0.2643085377677048"
"0.6119125192180875","0.26460513480149683"
"0.6122162245020567","0.2649013836421649"
"0.6125202694207684","0.26519728389987623"
"0.6128246535741309","0.26549283518525635"
"0.6131293765616059","0.2657880371093902"
"0.6134344379822092","0.2660828892838224"
"0.6137398374345117","0.266377391320558"
"0.6140455745166389","0.26667154283206246"
